budget,popularity,revenue,runtime,vote_average,vote_count,crew_count,cast_count,release_year,release_month,profit,original_language_Other,original_language_de,original_language_en,original_language_es,original_language_fr,original_language_hi,original_language_it,original_language_ja,original_language_zh,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,Australia,Canada,China,France,Germany,Italy,Japan,Other,Spain,United Kingdom,United States of America,cast_freq_sum,cast_freq_mean,director_freq,success
0.192530608216314,0.39131577195724043,19.549525750124932,1.0256862158449986,1.0575540647724906,0.7417382737667173,42,21,2009,11,19.35699514190862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129,6.142857142857143,4.0,1
0.3487236999765215,0.28391264614885797,18.812278009836827,-0.9572205643212862,-0.693170048384117,0.5008584619818953,55,16,2001,3,18.463554309860307,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246,15.375,16.0,1
0.3487236999765215,0.7982443337404217,18.57768450130904,-0.47358476428072893,0.3366676652374167,0.881670177113565,50,20,2011,7,18.22896080133252,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,217,10.85,3.0,1
0.41702931258698894,0.7857187820391027,19.346037962739334,0.10677819576793983,1.0575540647724906,0.75889573202934,17,31,2010,12,18.929008650152344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,228,7.354838709677419,11.0,1
0.3487236999765215,1.1131268438351714,19.60409698754572,0.05841461576388409,0.8515865220481835,1.0018698581621324,18,18,2006,6,19.2553732875692,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,9.11111111111111,4.0,1
0.3487236999765215,0.3638352632503946,18.749984498289212,1.170776955857166,0.027716351150956758,0.30690088556183526,17,16,1979,12,18.40126079831269,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,6.1875,4.0,1
0.3487236999765215,0.5591201185130056,18.974364750751363,0.15514177577199556,-0.590186277021964,0.753418935299606,37,38,2013,2,18.625641050774842,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260,6.842105263157895,3.0,1
0.3487236999765215,0.4352180123917987,19.021164245134354,0.977322635840943,0.8515865220481835,0.40218894586607085,39,27,1991,11,18.672440545157833,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,201,7.444444444444445,20.0,1
0.3487236999765215,0.7319631401549982,18.06147689073069,0.7355047358206643,0.3366676652374167,0.6827051222826961,22,13,2008,3,17.71275319075417,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,10.461538461538462,6.0,1
0.3487236999765215,1.0253398618219074,18.762821129082944,0.8322318958287758,-0.28123496293550315,0.6227244569994353,22,34,2015,7,18.414097429106423,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,217,6.382352941176471,5.0,1
0.3487236999765215,-0.6909490173702949,18.048397318976686,-0.13503970425233883,-0.693170048384117,-0.030245618022947635,30,7,2005,3,17.699673619000166,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,10.714285714285714,3.0,1
0.1331779678299642,0.470526537742539,19.262146312398762,2.6216843559788376,0.8515865220481835,0.3157209221853536,19,40,1996,11,19.128968344568797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,181,4.525,3.0,1
0.3487236999765215,0.36975633441009137,18.653512738364793,1.4609584358815002,1.5724729215832574,0.6636063356942539,95,62,1997,9,18.30478903838827,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,349,5.629032258064516,7.0,1
0.3487236999765215,-0.10823934838116442,18.274148820884857,-0.3768576042726175,-0.3842187342976571,0.32149331339586146,40,20,2005,7,17.925425120908336,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,9.4,4.0,1
0.3487236999765215,-0.06527988126089787,17.761970467741282,-0.8604934043131748,0.13070012251310978,-0.12447609092917132,13,19,1997,9,17.41324676776476,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205,10.789473684210526,7.0,1
0.3487236999765215,0.3386902517924587,18.5462035633915,0.010051035759828362,-0.693170048384117,0.24506837966074738,43,53,1995,7,18.19747986341498,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,273,5.150943396226415,7.0,1
-2.1160836467684763,0.6299567702525114,17.054366014070375,-0.8121298243091191,1.0575540647724906,0.6223904068620948,15,29,1984,11,19.17044966083885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,4.586206896551724,10.0,1
0.29985174794340363,0.38300327708399745,18.461398835474892,-0.03831254424422737,-0.17825119157335018,0.23000580282222294,66,20,2000,8,18.16154708753149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,221,11.05,4.0,1
0.0,0.4622048247517626,17.761970467741282,1.170776955857166,0.13070012251310978,0.564159373787466,12,31,1998,3,17.761970467741282,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,176,5.67741935483871,4.0,1
0.3487236999765215,-0.192424048127605,17.914035901859997,0.7355047358206643,0.6456189793238767,-0.3365743373295952,46,26,2010,8,17.565312201883476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,7.538461538461538,4.0,1
0.32464712836856546,0.1897487864972536,18.375777474012875,-0.8604934043131748,-0.17825119157335018,0.13785017522242088,11,15,2007,3,18.05113034564431,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167,11.133333333333333,2.0,1
0.27429331414811337,-0.2086999422264419,17.77207635834142,0.05841461576388409,0.6456189793238767,-0.21365664775273938,10,6,2003,10,17.497783044193305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,15.666666666666666,2.0,1
0.3487236999765215,0.6659476106448924,18.829365769225493,0.05841461576388409,0.3366676652374167,0.874678316430918,4,16,2011,7,18.480642069248972,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,11.75,3.0,1
0.3487236999765215,0.7966496516603195,18.504640588081223,-0.8121298243091191,-0.590186277021964,0.7069023278003825,26,30,2016,5,18.155916888104702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215,7.166666666666667,5.0,1
0.3487236999765215,0.521423154524005,18.538859976667883,0.8322318958287758,1.1605378361346435,0.6374713858896791,17,18,2013,11,18.190136276691362,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,181,10.055555555555555,4.0,1
0.32464712836856546,0.23426199555232713,17.690245089462,4.556227556141067,1.0575540647724906,0.16538436446140345,17,69,1992,11,17.365597961093435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,323,4.681159420289855,16.0,1
0.3487236999765215,0.6335434106494855,18.29351518349794,1.2675041158652773,-0.590186277021964,0.5138292907003932,32,26,2012,12,17.94479148352142,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,194,7.461538461538462,5.0,1
0.3487236999765215,0.016840537676231806,18.339680113450555,-0.9572205643212862,-1.002121362470577,-0.057351018092086835,89,22,2009,11,17.990956413474034,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268,12.181818181818182,4.0,1
0.3487236999765215,0.8176558279413648,18.330247176123542,-0.7637662443050633,0.027716351150956758,0.6976217292059795,24,19,2009,1,17.98152347614702,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,118,6.2105263157894735,1.0,1
0.3487236999765215,0.04979096912503966,18.05405971558002,-0.8121298243091191,-1.002121362470577,0.01585274193189606,18,13,2007,7,17.7053360156035,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,122,9.384615384615385,4.0,1
0.0,-0.3841864168552857,17.761970467741282,-1.344129204353732,-1.002121362470577,-0.0016208655787191195,19,21,2006,4,17.761970467741282,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182,8.666666666666666,9.0,1
0.22068867960048769,-0.10417534233748339,17.882917436809514,-0.47358476428072893,-0.3842187342976571,-0.21644591882264852,14,20,2005,7,17.662228757209025,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182,9.1,1.0,1
0.3487236999765215,0.6635917028713806,17.552108125616183,0.9289590558368872,1.2635216074967974,0.6112050751516342,13,12,1997,2,17.203384425639662,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,164,13.666666666666666,7.0,1
0.29985174794340363,0.6687879505748076,18.45009257422901,-0.3768576042726175,0.2336838938752637,0.8431164346967801,92,22,2002,3,18.150240826285607,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,113,5.136363636363637,10.0,1
-0.6356044412373331,0.597648506621511,18.621169612885076,0.30023251578416277,0.8515865220481835,0.4661859630774963,26,16,1982,6,19.25677405412241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,3.25,5.0,1
0.0,0.3401919086291996,17.761970467741282,-0.18340328425639457,-0.17825119157335018,0.21056861737721094,30,17,2004,3,17.761970467741282,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,188,11.058823529411764,11.0,1
0.3487236999765215,0.3944814514324566,18.263054601696076,-0.3768576042726175,-1.002121362470577,0.3642214402963858,17,17,2008,10,17.914330901719556,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,130,7.647058823529412,4.0,1
0.45963267984965356,0.9087959219278976,18.974166909793784,0.05841461576388409,0.5426352079617236,1.0418147206253234,29,26,2011,10,18.51453422994413,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,127,4.884615384615385,5.0,1
0.3487236999765215,0.18945041482945973,18.16549179224735,-0.0866761242482831,-0.4872025056598101,0.24939131678521304,11,15,2010,4,17.81676809227083,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,6.666666666666667,1.0,1
0.3487236999765215,0.03034956646098165,17.90821901583061,0.20350535577605128,-0.28123496293550315,0.07757988739089916,5,13,2011,5,17.55949531585409,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,6.3076923076923075,4.0,1
0.0,0.1042350463587425,17.761970467741282,-0.6186755042928962,-1.105105133832731,0.06543492257220375,6,10,2001,11,17.761970467741282,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,8.3,2.0,1
0.3487236999765215,-0.3726609029033424,17.380053162649663,-0.280130444264506,0.7486027506860305,-0.36002758562017717,2,17,1976,4,17.031329462673142,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2.235294117647059,3.0,1
0.3487236999765215,0.21793212648152202,18.414899283471048,-0.280130444264506,-2.1349428474542647,0.11435036523607245,18,14,1994,12,18.066175583494527,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,84,6.0,1.0,1
0.3487236999765215,0.8016198338627287,18.603606934585102,2.041321395930169,1.8814242356697173,0.8027196054321923,45,74,2002,9,18.25488323460858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,148,2.0,6.0,1
0.3487236999765215,-0.6937716849844372,17.761970467741282,-0.3284940242685618,0.2336838938752637,-0.7552795094880055,21,43,2006,12,17.41324676776476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,3.2093023255813953,6.0,1
0.45963267984965356,0.1486164410780281,18.04622176883788,0.251868935780107,-0.693170048384117,0.403354914849083,96,15,2005,4,17.586589088988227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,4.0,6.0,1
0.1331779678299642,0.31353499267423823,18.564824619446146,-0.18340328425639457,0.5426352079617236,0.47453669604238424,44,18,2004,12,18.43164665161618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128,7.111111111111111,6.0,1
0.3487236999765215,0.4429103558601186,18.253516110451628,1.4125948558774446,-0.17825119157335018,0.4389558418148065,13,19,2011,11,17.904792410475107,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197,10.368421052631579,20.0,1
0.3487236999765215,0.23281127865916063,18.098220045652603,0.10677819576793983,-0.17825119157335018,0.27195061177468394,13,9,2008,8,17.749496345676082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,93,10.333333333333334,4.0,1
0.3487236999765215,-0.07770254792020581,17.632763679601915,-0.3284940242685618,-0.7961538197462701,-0.006523788426521911,14,12,2002,2,17.284039979625394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,51,4.25,2.0,1
0.3487236999765215,0.44001140902368086,17.8606704607139,0.010051035759828362,-0.28123496293550315,0.43306098362367446,83,38,1990,11,17.51194676073738,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,186,4.894736842105263,6.0,1
0.3487236999765215,-0.02857923909147358,17.296240086216603,-0.3284940242685618,-0.28123496293550315,-0.008171724907113915,25,18,2008,1,16.947516386240082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,4.888888888888889,3.0,1
0.3487236999765215,-0.24108919456411848,17.51094401261859,0.20350535577605128,0.13070012251310978,0.003221897187615701,20,14,1999,2,17.16222031264207,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,10.071428571428571,4.0,1
0.3487236999765215,-0.04404007713545589,17.11533800654742,0.15514177577199556,-0.07526742021119716,-0.01651622629233945,14,19,1980,9,16.7666143065709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,4.842105263157895,1.0,1
0.3487236999765215,0.05763852235391349,17.40175863005614,-0.280130444264506,-0.3842187342976571,0.11435036523607245,23,14,2004,3,17.05303493007962,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244,17.428571428571427,12.0,1
0.5574613335884063,0.05018111093953014,17.22841359368449,-0.3284940242685618,-1.105105133832731,0.08285996899832718,31,12,2012,10,16.670952260096083,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,126,10.5,9.0,1
0.3487236999765215,-0.49137239115687686,17.03858778457083,2.2831392959504475,0.13070012251310978,-0.17151744039471972,10,17,1997,11,16.68986408459431,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,168,9.882352941176471,20.0,1
-0.7885916632830509,0.07262058456843935,15.226497775576945,-0.7154026643010076,-0.590186277021964,0.10578332656661149,38,37,2015,11,16.015089438859995,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,206,5.5675675675675675,1.0,1
0.3487236999765215,0.34445763708453686,18.35075589187782,0.05841461576388409,-0.17825119157335018,0.23000580282222294,15,17,2010,3,18.0020321919013,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,170,10.0,2.0,1
0.3487236999765215,-0.45403917079872425,17.761970467741282,1.5576855958896116,-0.07526742021119716,-0.4303786356844149,43,106,1992,12,17.41324676776476,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340,3.207547169811321,3.0,1
0.22068867960048769,0.38396363598646155,18.040436425997413,-0.18340328425639457,-0.693170048384117,0.30166334614993945,200,42,2008,7,17.819747746396924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,144,3.4285714285714284,1.0,1
0.24792336730987313,0.31562196260860037,17.125643560307957,-0.5703119242888404,-0.28123496293550315,0.23090792941774338,75,17,2004,4,16.877720192998083,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,158,9.294117647058824,2.0,1
0.3487236999765215,0.5787289534737375,17.734783042305587,0.7355047358206643,0.8515865220481835,0.4803267296671574,69,72,2015,11,17.386059342329066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,349,4.847222222222222,1.0,1
0.3487236999765215,0.2363863763498602,18.223292118822364,-0.0866761242482831,-0.590186277021964,0.5414405614023683,48,34,2011,9,17.874568418845843,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,239,7.029411764705882,7.0,1
0.3487236999765215,0.03129924042629768,16.784801674865335,-1.537583524369955,-1.002121362470577,-0.013157225475420167,4,15,2005,3,16.436077974888814,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,195,13.0,1.0,1
0.3487236999765215,-0.22369240765673062,17.761970467741282,0.15514177577199556,0.7486027506860305,-0.161649921097347,8,15,2000,2,17.41324676776476,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,170,11.333333333333334,7.0,1
0.3487236999765215,0.2118155815690865,17.06866548322767,-1.1023113043334534,-1.3110726765570369,0.1748445295375708,18,16,2008,3,16.719941783251148,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,10.75,2.0,1
0.7391009905720489,0.47274931000049186,16.79618832901553,0.05841461576388409,-0.4872025056598101,0.35115136474430225,65,22,2013,1,16.05708733844348,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,216,9.818181818181818,1.0,1
0.3487236999765215,-0.10029559649048335,16.775351473904937,-0.5219483442847846,-1.105105133832731,-0.14729633152398688,163,16,2005,2,16.426627773928416,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,141,8.8125,10.0,1
0.3487236999765215,0.16734968690611615,17.25219090687176,-0.8121298243091191,0.027716351150956758,0.48461418513441346,4,10,2012,8,16.90346720689524,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,93,9.3,5.0,1
0.3487236999765215,0.18553737249954527,17.76058532609971,-1.005584144325342,-0.7961538197462701,0.38549303360945913,18,114,2015,5,17.41186162612319,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317,2.780701754385965,5.0,1
0.3487236999765215,-0.15895656795413898,17.212788468525066,1.170776955857166,0.3366676652374167,-0.1665528439451498,15,49,2002,9,16.864064768548545,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,207,4.224489795918367,3.0,1
0.3487236999765215,0.45570909013209515,17.648850507639814,0.4936868358003857,-0.4872025056598101,0.7050093735064543,32,31,2013,1,17.300126807663293,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,207,6.67741935483871,6.0,1
0.24792336730987313,0.13394586309126813,17.541493292745052,-0.47358476428072893,-0.17825119157335018,0.07357294725185341,12,10,2004,9,17.29356992543518,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,150,15.0,3.0,1
0.3487236999765215,0.015171115958663169,17.48775689557179,-0.7637662443050633,-1.6200239906434977,-0.19202492126002277,11,16,2010,4,17.139033195595268,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,121,7.5625,3.0,1
0.22068867960048769,-0.1774212318900544,17.761970467741282,-0.7154026643010076,-0.899137591108424,-0.09459413294642413,52,17,2012,9,17.541281788140793,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,41,2.411764705882353,1.0,1
0.1331779678299642,-0.1702523526875991,16.620049698406184,0.4453232557963299,-0.3842187342976571,-0.248503992809693,15,25,1983,7,16.48687173057622,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,111,4.44,1.0,1
0.3487236999765215,-0.1769318845059414,17.962065982646223,-0.7637662443050633,-0.17825119157335018,-0.04628449272491078,17,8,2007,10,17.613342282669702,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,16.875,5.0,1
0.3487236999765215,-0.3784216276711931,17.761970467741282,0.3485960957882185,-0.4872025056598101,-0.801766143171858,3,5,1991,1,17.41324676776476,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,99,19.8,3.0,1
0.3487236999765215,-0.1243599739873177,16.723348446610046,-0.5703119242888404,0.4396514365995697,-0.0536275922341115,13,39,2007,12,16.374624746633526,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,462,11.846153846153847,4.0,1
0.0,-0.10315799355162719,17.761970467741282,0.15514177577199556,0.2336838938752637,-0.31804134520950494,24,12,2001,12,17.761970467741282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,15.666666666666666,9.0,1
0.3487236999765215,-0.385609938411939,16.431366081042533,-0.6670390842969519,-0.4872025056598101,-0.5808968643960175,11,15,2001,8,16.082642381066012,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,133,8.866666666666667,5.0,1
